subject,session,group,roi_pos_id,roi_name,auc,G1,G1_z
sub-32,ses-02,placebo,40,R_SCEF_ROI,3.3025300684768992,-2.7008,-0.5260804994664764
sub-32,ses-02,placebo,41,R_6ma_ROI,2.493252170385432,-1.12373,-0.10959841599907985
sub-32,ses-02,placebo,42,R_7Am_ROI,3.819290245327113,-2.25984,-0.4096291437715591
sub-32,ses-02,placebo,43,R_7PL_ROI,2.7855512733851886,-1.3441,-0.16779504438825105
sub-32,ses-02,placebo,44,R_VIP_ROI,4.089172321411676,-4.08775,-0.8923545555737546
sub-32,ses-02,placebo,45,R_1_ROI,2.9419975316646547,-5.25274,-1.2000120865766157
sub-32,ses-02,placebo,46,R_2_ROI,3.642314242308968,-5.15807,-1.1750110664304851
sub-32,ses-02,placebo,47,R_3a_ROI,3.075526058124785,-4.96991,-1.1253206475998525
sub-32,ses-02,placebo,48,R_6d_ROI,3.209310285494338,-5.20503,-1.1874125442593886
sub-32,ses-02,placebo,49,R_6mp_ROI,2.512834455193268,-4.93261,-1.1154702403805576
sub-32,ses-02,placebo,50,R_6v_ROI,3.326634592978854,-4.1906,-0.9195157990725352
sub-32,ses-02,placebo,51,R_33pr_ROI,2.8514749006609144,0.371024,0.2851451655738527
sub-32,ses-02,placebo,52,R_a24pr_ROI,3.060747167342596,-2.34795,-0.43289775985981915
sub-32,ses-02,placebo,53,R_a24_ROI,2.942608173103528,4.6967,1.4274955703655954
sub-32,ses-02,placebo,54,R_d32_ROI,2.682433985958782,4.45266,1.3630480267249305
sub-32,ses-02,placebo,55,R_p32_ROI,2.324495417913314,3.82586,1.197518931683262
sub-32,ses-02,placebo,58,R_8Av_ROI,2.896358827196499,5.93318,1.754032608395465
sub-32,ses-02,placebo,59,R_8Ad_ROI,3.1559671103442515,5.61826,1.670866650178295
sub-32,ses-02,placebo,60,R_9m_ROI,2.9555089233184755,6.17955,1.8190954723798554
sub-32,ses-02,placebo,61,R_8BL_ROI,3.0713432060592734,6.59481,1.9287598182748829
sub-32,ses-02,placebo,62,R_9p_ROI,2.997444419007218,6.06785,1.789597067918856
sub-32,ses-02,placebo,63,R_10d_ROI,2.4962232450841677,6.24994,1.837684484823989
sub-32,ses-02,placebo,64,R_8C_ROI,2.7477725749187827,4.88,1.4759025313118905
sub-32,ses-02,placebo,65,R_44_ROI,2.642154768543618,3.46824,1.1030765019308666
sub-32,ses-02,placebo,66,R_45_ROI,3.149885053560244,3.66026,1.1537862926614046
sub-32,ses-02,placebo,67,R_47l_ROI,3.156395109544502,6.11493,1.8020302360658915
sub-32,ses-02,placebo,69,R_IFJp_ROI,2.522692278160865,0.983182,0.44680751363147503
sub-32,ses-02,placebo,70,R_IFSp_ROI,3.275727148805798,2.2258,0.7749655114337851
sub-32,ses-02,placebo,71,R_p9-46v_ROI,2.6469410630356416,3.60124,1.138199937860257
sub-32,ses-02,placebo,72,R_46_ROI,3.034279143744523,0.26099,0.25608672836291624
sub-32,ses-02,placebo,74,R_9-46d_ROI,3.374631373190581,1.30007,0.5304931930660064
sub-32,ses-02,placebo,75,R_9a_ROI,3.081045585454399,6.09498,1.7967617206764828
sub-32,ses-02,placebo,83,R_LIPd_ROI,3.1298664309663766,-0.342347,0.09675388277396421
sub-32,ses-02,placebo,84,R_6a_ROI,3.710003818021616,-1.98778,-0.33778191084712333
sub-32,ses-02,placebo,85,R_i6-8_ROI,2.3354967621122262,4.2744,1.31597205914017
sub-32,ses-02,placebo,86,R_s6-8_ROI,3.053799120473592,5.11753,1.5386308751939066
sub-32,ses-02,placebo,87,R_43_ROI,3.697672554102816,-3.79073,-0.8139157364779086
sub-32,ses-02,placebo,88,R_OP4_ROI,3.337117021411528,-4.48826,-0.9981236331984177
sub-32,ses-02,placebo,89,R_OP1_ROI,3.002486920338395,-5.12743,-1.1669194718675038
sub-32,ses-02,placebo,90,R_OP2-3_ROI,3.366400163074,-4.39662,-0.9739227935851144
sub-32,ses-02,placebo,91,R_52_ROI,3.578800277969607,-3.70549,-0.791405047164967
sub-32,ses-02,placebo,92,R_RI_ROI,3.5448094819823908,-4.20226,-0.9225950416510066
sub-32,ses-02,placebo,93,R_PFcm_ROI,3.650637961815985,-3.98302,-0.864696830424243
sub-32,ses-02,placebo,94,R_PoI2_ROI,2.954810050070888,-3.59673,-0.7626830554981963
sub-32,ses-02,placebo,96,R_AVI_ROI,2.554775634149479,1.86141,0.6787352195667884
sub-32,ses-02,placebo,97,R_AAIC_ROI,2.5155657297924705,0.990224,0.4486672071338417
sub-32,ses-02,placebo,98,R_FOP1_ROI,3.315013104586168,-3.05674,-0.620079264765027
sub-32,ses-02,placebo,99,R_FOP3_ROI,3.4953710456674023,-2.94381,-0.5902560345431769
sub-32,ses-02,placebo,100,R_FOP2_ROI,3.0563183943283665,-4.54499,-1.013105231095217
sub-32,ses-02,placebo,101,R_AIP_ROI,3.206113733863221,-2.43178,-0.45503608793471234
sub-32,ses-02,placebo,104,R_ProS_ROI,3.578380744533578,-3.40414,-0.7118227357565323
sub-32,ses-02,placebo,107,R_PBelt_ROI,2.94418369197185,-3.54326,-0.7485623779106436
sub-32,ses-02,placebo,108,R_A5_ROI,3.4231414818090613,-2.42161,-0.45235033347304393
sub-32,ses-02,placebo,109,R_PHA1_ROI,3.192645182770188,0.452138,0.3065662361150299
sub-32,ses-02,placebo,110,R_PHA3_ROI,2.866962301732735,-1.50459,-0.21017820402966358
sub-32,ses-02,placebo,111,R_STSda_ROI,2.777510593813348,2.00827,0.7175188872403995
sub-32,ses-02,placebo,112,R_STSdp_ROI,2.8962037871300312,1.1883,0.5009763025860968
sub-32,ses-02,placebo,113,R_STSvp_ROI,2.5011680806833856,5.92505,1.7518855893420369
sub-32,ses-02,placebo,116,R_TE1p_ROI,3.0605223506742654,4.35846,1.3381711269914827
sub-32,ses-02,placebo,119,R_TE2p_ROI,3.0737276753271923,-1.82795,-0.29557304795543565
sub-32,ses-02,placebo,120,R_PHT_ROI,3.4311359063536973,-0.431966,0.073086760935197
sub-32,ses-02,placebo,121,R_TPOJ1_ROI,3.0841067649284675,-0.525685,0.04833688656026063
sub-32,ses-02,placebo,122,R_TPOJ2_ROI,3.834752362600911,-1.97171,-0.333538049077309
sub-32,ses-02,placebo,123,R_TPOJ3_ROI,3.774939251232124,-1.82381,-0.2944797319798892
sub-32,ses-02,placebo,124,R_DVT_ROI,3.693592793383337,-2.85074,-0.5656775519721365
sub-32,ses-02,placebo,125,R_PGp_ROI,3.513826788973616,-1.43986,-0.1930839182574121
sub-32,ses-02,placebo,126,R_IP2_ROI,3.3311381058285594,2.83395,0.935569402865806
sub-32,ses-02,placebo,127,R_IP0_ROI,3.86993159108668,-1.55352,-0.2230999312478972
sub-32,ses-02,placebo,128,R_PFop_ROI,3.0128421115033333,-3.38876,-0.7077610933159758
sub-32,ses-02,placebo,129,R_PFm_ROI,2.7065474678942363,4.69038,1.4258265469439884
sub-32,ses-02,placebo,130,R_PGs_ROI,3.061340204036502,5.60532,1.6674493775397512
sub-32,ses-02,placebo,131,R_V6A_ROI,3.607550270089924,-4.45981,-0.9906103869413412
sub-32,ses-02,placebo,132,R_VMV1_ROI,2.65112931161211,-4.28055,-0.9432703333721493
sub-32,ses-02,placebo,133,R_VMV3_ROI,3.15520511008935,-4.1959,-0.9209154547900222
sub-32,ses-02,placebo,134,R_PHA2_ROI,2.5952748154937444,1.33525,0.5397837379983068
sub-32,ses-02,placebo,135,R_V4t_ROI,3.7843994748802743,-4.17245,-0.9147226384551035
sub-32,ses-02,placebo,136,R_FST_ROI,3.621940448481728,-3.95985,-0.858577958164965
sub-32,ses-02,placebo,137,R_V3CD_ROI,3.816007987099251,-4.06885,-0.8873633304679993
sub-32,ses-02,placebo,139,R_VMV2_ROI,3.5254249269383786,-3.9542,-0.8570858723529271
sub-32,ses-02,placebo,140,R_31pd_ROI,3.187868146202619,5.72459,1.6989469129028971
sub-32,ses-02,placebo,141,R_31a_ROI,2.7977347134426704,4.41875,1.3540928709928581
sub-32,ses-02,placebo,142,R_VVC_ROI,3.1608445949578643,-3.54179,-0.7481741715135294
sub-32,ses-02,placebo,146,R_PoI1_ROI,2.0935300983106275,-2.84553,-0.5643016639932483
sub-32,ses-02,placebo,147,R_Ig_ROI,3.188771753769619,-4.50137,-1.0015858004543146
sub-32,ses-02,placebo,148,R_FOP5_ROI,2.9868069749188355,-0.0463236,0.17492951377772592
sub-32,ses-02,placebo,149,R_p10p_ROI,2.95999774827546,5.28343,1.5824427400110934
sub-32,ses-02,placebo,152,R_MBelt_ROI,3.2886285097167454,-3.66894,-0.7817527044339954
sub-32,ses-02,placebo,153,R_LBelt_ROI,3.199235899242745,-3.75794,-0.8052563570483995
sub-32,ses-02,placebo,154,R_A4_ROI,2.512861003129907,-3.26927,-0.6762054590362551
sub-32,ses-02,placebo,155,R_STSva_ROI,2.2424249320861267,5.76435,1.7094469716438938
sub-32,ses-02,placebo,158,R_a32pr_ROI,3.0929717145864,0.384682,0.2887520519492182
sub-32,ses-02,placebo,159,R_p24_ROI,2.9425706852559834,0.618795,0.3505780140224315
sub-32,ses-02,placebo,160,L_V1_ROI,3.0961583173941496,-3.08391,-0.627254480962031
sub-32,ses-02,placebo,161,L_MST_ROI,3.246301636892195,-4.14838,-0.9083660888098372
sub-32,ses-02,placebo,162,L_V6_ROI,3.62558554807906,-4.4467,-0.9871482196854441
sub-32,ses-02,placebo,163,L_V2_ROI,3.3488348235504817,-3.99919,-0.8689671007925005
sub-32,ses-02,placebo,164,L_V3_ROI,2.9000093498690447,-3.85466,-0.8307987534626148
sub-32,ses-02,placebo,165,L_V4_ROI,3.075037039153877,-3.91286,-0.8461685577565284
sub-32,ses-02,placebo,166,L_V8_ROI,3.501714356282381,-4.25253,-0.9358706440883785
sub-32,ses-02,placebo,167,L_4_ROI,2.842915201697188,-5.04562,-1.1453145974811623
sub-32,ses-02,placebo,168,L_FEF_ROI,3.024419897458476,-2.16418,-0.38436667850084116
sub-32,ses-02,placebo,169,L_PEF_ROI,3.403988485163017,-1.36994,-0.17461902622596115
sub-32,ses-02,placebo,170,L_55b_ROI,2.7132295344957797,1.21697,0.5085476477597481
sub-32,ses-02,placebo,171,L_V3A_ROI,3.758548507185262,-4.44376,-0.9863718068912155
sub-32,ses-02,placebo,172,L_RSC_ROI,2.8497234489404315,2.49715,0.8466252433092745
sub-32,ses-02,placebo,173,L_POS2_ROI,3.159622257407831,3.22832,1.0397169925460594
sub-32,ses-02,placebo,174,L_V7_ROI,3.865007079122047,-4.40902,-0.977197459792065
sub-32,ses-02,placebo,175,L_IPS1_ROI,3.700301319988934,-3.5734,-0.7565219294814092
sub-32,ses-02,placebo,176,L_FFC_ROI,3.2969498767995638,-2.95834,-0.5940932038969666
sub-32,ses-02,placebo,177,L_V3B_ROI,3.857682171785366,-4.212,-0.9251672391393694
sub-32,ses-02,placebo,178,L_LO1_ROI,3.2039292206544063,-4.22727,-0.9291998321216386
sub-32,ses-02,placebo,179,L_LO2_ROI,3.1480286128532065,-4.08422,-0.8914223320487116
sub-32,ses-02,placebo,180,L_PIT_ROI,2.9337287290297707,-3.88083,-0.8377098836751874
sub-32,ses-02,placebo,181,L_MT_ROI,3.360675526466333,-4.08727,-0.8922277943012277
sub-32,ses-02,placebo,182,L_A1_ROI,3.2474614573151497,-3.71955,-0.7951180961060739
sub-32,ses-02,placebo,183,L_PSL_ROI,2.9904456802692407,0.465444,0.3100801642238756
sub-32,ses-02,placebo,184,L_SFL_ROI,3.1267687875648167,4.16656,1.2874930265790763
sub-32,ses-02,placebo,185,L_PCV_ROI,2.806570852024045,-0.468708,0.06338371369521459
sub-32,ses-02,placebo,186,L_STV_ROI,3.107321517262919,-0.710209,-0.0003933156309787376
sub-32,ses-02,placebo,187,L_7Pm_ROI,2.811710585401932,3.03862,0.9896198812994025
sub-32,ses-02,placebo,188,L_7m_ROI,3.3619968423720605,6.08153,1.793209764185879
sub-32,ses-02,placebo,189,L_POS1_ROI,2.9544940810228204,3.99598,1.2424452393547498
sub-32,ses-02,placebo,190,L_v23ab_ROI,3.3115578385933446,6.01881,1.776646291242335
sub-32,ses-02,placebo,191,L_31pv_ROI,2.811690921941467,6.36514,1.8681071902304986
sub-32,ses-02,placebo,192,L_5m_ROI,3.75680033733534,-5.20963,-1.1886273397877734
sub-32,ses-02,placebo,193,L_5mv_ROI,3.304475543410055,-3.78823,-0.8132555215168298
sub-32,ses-02,placebo,194,L_23c_ROI,2.59403567007186,-1.89323,-0.3128125810191244
sub-32,ses-02,placebo,195,L_5L_ROI,3.578799426608533,-4.97604,-1.1269394946844178
sub-32,ses-02,placebo,196,L_24dv_ROI,3.805421644703842,-4.51501,-1.0051879332819604
sub-32,ses-02,placebo,197,L_7AL_ROI,2.811171572913512,-3.94824,-0.8555119198857153
sub-32,ses-02,placebo,198,L_SCEF_ROI,3.296996366373317,-2.55215,-0.48682411788073293
sub-32,ses-02,placebo,199,L_6ma_ROI,2.4816088497379925,-0.815416,-0.028177009795064288
sub-32,ses-02,placebo,200,L_7Am_ROI,3.0349094774423864,-1.82064,-0.2936425794092413
sub-32,ses-02,placebo,201,L_7PL_ROI,3.5080463003802667,-1.05702,-0.09198123997765408
sub-32,ses-02,placebo,202,L_7PC_ROI,2.966944604208916,-4.54799,-1.0138974890485115
sub-32,ses-02,placebo,203,L_LIPv_ROI,3.375676450918525,-3.86824,-0.8343850411311947
sub-32,ses-02,placebo,204,L_VIP_ROI,3.5895079670114494,-3.81149,-0.8193981615147067
sub-32,ses-02,placebo,205,L_1_ROI,3.3615539376011485,-5.25407,-1.2003633209359095
sub-32,ses-02,placebo,206,L_2_ROI,4.018947941245266,-5.11736,-1.1642601260042782
sub-32,ses-02,placebo,207,L_3a_ROI,3.0283538490031754,-4.93447,-1.1159614403116
sub-32,ses-02,placebo,208,L_6d_ROI,2.837257659739914,-5.19707,-1.1853104198233138
sub-32,ses-02,placebo,209,L_6mp_ROI,3.1390171279978274,-4.96094,-1.1229517963195021
sub-32,ses-02,placebo,210,L_6v_ROI,3.1458398829279397,-4.33317,-0.9571665378729352
sub-32,ses-02,placebo,211,L_p24pr_ROI,2.851483290442321,-1.42166,-0.18827755334075869
sub-32,ses-02,placebo,212,L_33pr_ROI,2.7856425558232263,0.667102,0.3633352156723643
sub-32,ses-02,placebo,213,L_a24pr_ROI,3.190862217187329,-2.27701,-0.41416350012424813
sub-32,ses-02,placebo,214,L_p32pr_ROI,3.2129423976803198,-2.42679,-0.4537182988723992
sub-32,ses-02,placebo,215,L_d32_ROI,3.260593798221473,5.39992,1.6132061163375195
sub-32,ses-02,placebo,216,L_8BM_ROI,3.0963298150823886,4.83691,1.4645230662427369
sub-32,ses-02,placebo,219,L_8Av_ROI,2.543938411618397,6.45003,1.8905254494488892
sub-32,ses-02,placebo,220,L_8BL_ROI,3.2554229100672094,6.55168,1.917369789766352
sub-32,ses-02,placebo,221,L_9p_ROI,3.4500630805392745,6.20043,1.8246095877347852
sub-32,ses-02,placebo,222,L_10d_ROI,3.3496428236781326,6.20327,1.8253595919305707
sub-32,ses-02,placebo,223,L_8C_ROI,2.9123604228020303,5.45579,1.627960600287708
sub-32,ses-02,placebo,224,L_44_ROI,3.5582634646606497,4.60135,1.4023149717500514
sub-32,ses-02,placebo,225,L_45_ROI,3.2378292449849293,5.1757,1.5539927569082872
sub-32,ses-02,placebo,226,L_47l_ROI,3.1685964683902115,5.71482,1.696366792835001
sub-32,ses-02,placebo,228,L_IFJa_ROI,3.1767159628076955,1.40106,0.5571632366337442
sub-32,ses-02,placebo,229,L_IFJp_ROI,3.0019220792944314,1.88867,0.6859342035023913
sub-32,ses-02,placebo,230,L_IFSp_ROI,2.6683712678345106,3.49102,1.1090923806562163
sub-32,ses-02,placebo,231,L_IFSa_ROI,2.871448827929312,1.282,0.525721159327329
sub-32,ses-02,placebo,232,L_p9-46v_ROI,2.8378216705689487,3.12656,1.0128436027703092
sub-32,ses-02,placebo,233,L_46_ROI,3.485111856586503,-0.650158,0.015465311820117669
sub-32,ses-02,placebo,234,L_a9-46v_ROI,3.063230588539454,3.63383,1.1468065000928798
sub-32,ses-02,placebo,242,L_LIPd_ROI,3.2500661456700994,0.362336,0.28285078654111173
sub-32,ses-02,placebo,243,L_6a_ROI,3.480207937497935,-1.94449,-0.32634962858108346
sub-32,ses-02,placebo,244,L_i6-8_ROI,2.300463699828681,4.88234,1.4765204925154605
sub-32,ses-02,placebo,245,L_s6-8_ROI,3.2632628965229618,5.23401,1.5693916106604884
sub-32,ses-02,placebo,246,L_OP4_ROI,3.212791911033916,-4.36701,-0.9661032075860972
sub-32,ses-02,placebo,247,L_OP1_ROI,3.600907880605888,-5.08156,-1.1548058477616303
sub-32,ses-02,placebo,248,L_OP2-3_ROI,2.935164599212748,-4.35556,-0.9630794230643565
sub-32,ses-02,placebo,249,L_52_ROI,3.0778764574224278,-3.54366,-0.7486680123044163
sub-32,ses-02,placebo,250,L_RI_ROI,3.580843100161607,-4.11754,-0.9002216770499694
sub-32,ses-02,placebo,251,L_PFcm_ROI,3.270093151617061,-3.81303,-0.8198048539307312
sub-32,ses-02,placebo,252,L_TA2_ROI,3.0975928405018625,-3.20893,-0.6602705107356579
sub-32,ses-02,placebo,253,L_FOP4_ROI,2.840337276555441,-1.35189,-0.1698522742069725
sub-32,ses-02,placebo,254,L_MI_ROI,3.0688908886031614,-1.32795,-0.16353005573968218
sub-32,ses-02,placebo,256,L_FOP1_ROI,3.202902072815574,-3.33155,-0.6926527341466493
sub-32,ses-02,placebo,257,L_FOP3_ROI,3.244095919721325,-2.93563,-0.5880958111905271
sub-32,ses-02,placebo,258,L_FOP2_ROI,3.3400924181760736,-4.40487,-0.9761015029566742
sub-32,ses-02,placebo,259,L_PFt_ROI,2.787153288664081,-3.10661,-0.6332492328086261
sub-32,ses-02,placebo,262,L_H_ROI,2.605234499762659,0.746789,0.38437943551375786
sub-32,ses-02,placebo,263,L_ProS_ROI,3.046975541925031,-3.08563,-0.6277087088552532
sub-32,ses-02,placebo,265,L_PBelt_ROI,3.5887373827602307,-3.49612,-0.7361133646045424
sub-32,ses-02,placebo,266,L_A5_ROI,3.2221280923592985,-1.59143,-0.2331114309176956
sub-32,ses-02,placebo,268,L_PHA3_ROI,2.0556671479882067,-0.846308,-0.03633515402612238
sub-32,ses-02,placebo,269,L_STSda_ROI,2.6035103411108595,2.16619,0.7592233459018229
sub-32,ses-02,placebo,270,L_STSdp_ROI,3.174937213242427,2.72775,0.90752347131918
sub-32,ses-02,placebo,271,L_STSvp_ROI,3.2142757313650367,6.09215,1.7960143573405416
sub-32,ses-02,placebo,273,L_TE1p_ROI,3.1066401323463424,5.11563,1.5381291118234868
sub-32,ses-02,placebo,276,L_TE2p_ROI,3.162333311884151,-1.00506,-0.07825933222659298
sub-32,ses-02,placebo,277,L_PHT_ROI,3.011125944443741,0.107304,0.21550040975957568
sub-32,ses-02,placebo,278,L_TPOJ1_ROI,3.442632740132155,-0.683581,0.006638765962463422
sub-32,ses-02,placebo,279,L_TPOJ2_ROI,3.174882841553918,-1.94369,-0.32613835979353817
sub-32,ses-02,placebo,280,L_TPOJ3_ROI,3.262773195692531,-1.92915,-0.3222985495799041
sub-32,ses-02,placebo,281,L_DVT_ROI,2.748748341752534,-2.82046,-0.5576810283635505
sub-32,ses-02,placebo,282,L_PGp_ROI,3.513213004165994,-1.29698,-0.15535131280183845
sub-32,ses-02,placebo,283,L_IP2_ROI,3.2605072268609616,3.24056,1.042949404995501
sub-32,ses-02,placebo,284,L_IP1_ROI,3.656270445345717,4.30382,1.323741468802145
sub-32,ses-02,placebo,285,L_IP0_ROI,3.229495158428826,-1.0841,-0.09913268843605928
sub-32,ses-02,placebo,286,L_PFop_ROI,3.357857241300584,-3.07593,-0.6251470748062675
sub-32,ses-02,placebo,287,L_PF_ROI,3.591785495711593,-0.701412,0.001929848774065213
sub-32,ses-02,placebo,288,L_PFm_ROI,2.3527631410922445,5.5665,1.65719755962412
sub-32,ses-02,placebo,289,L_PGs_ROI,3.0411149931363863,5.77273,1.7116600121934298
sub-32,ses-02,placebo,290,L_V6A_ROI,3.656073141171312,-4.48494,-0.997246867730105
sub-32,ses-02,placebo,291,L_VMV1_ROI,3.265019333309037,-4.21048,-0.9247658284430335
sub-32,ses-02,placebo,292,L_VMV3_ROI,3.291027210952269,-4.17214,-0.9146407717999295
sub-32,ses-02,placebo,293,L_PHA2_ROI,2.3693562545177502,2.91235,0.9562737440452361
sub-32,ses-02,placebo,294,L_V4t_ROI,3.867410677240948,-4.2133,-0.9255105509191305
sub-32,ses-02,placebo,295,L_V3CD_ROI,3.831919146303653,-4.00965,-0.871729440189654
sub-32,ses-02,placebo,296,L_LO3_ROI,3.9617228852317607,-4.17645,-0.9157789823928294
sub-32,ses-02,placebo,297,L_VMV2_ROI,3.379246034304422,-3.84274,-0.8276508485281913
sub-32,ses-02,placebo,298,L_31pd_ROI,3.3400328429979957,6.16807,1.8160637652785816
sub-32,ses-02,placebo,299,L_31a_ROI,2.8698851248197976,4.721,1.433912859787281
sub-32,ses-02,placebo,300,L_VVC_ROI,3.68395045217242,-3.51311,-0.7406001854800337
sub-32,ses-02,placebo,304,L_PoI1_ROI,3.034712916910159,-2.74341,-0.5373332032631029
sub-32,ses-02,placebo,305,L_Ig_ROI,3.3761261008817907,-4.4364,-0.9844281340457995
sub-32,ses-02,placebo,306,L_p10p_ROI,3.913392763893907,5.00252,1.5082583461244388
sub-32,ses-02,placebo,310,L_LBelt_ROI,2.916633767029399,-3.72311,-0.7960582422106501
sub-32,ses-02,placebo,311,L_A4_ROI,3.5824538123644194,-3.09605,-0.6304604848130294
sub-32,ses-02,placebo,315,L_a32pr_ROI,2.7570788713787864,0.440741,0.303556448150464
sub-32,ses-02,placebo,316,L_p24_ROI,3.1668094187088927,0.577411,0.33964907964271807
sub-33,ses-01,verum,1,R_V1_ROI,3.4504088657182823,-3.203,-0.6587044808479791
sub-33,ses-01,verum,2,R_MST_ROI,3.1270467547038296,-4.11376,-0.8992234320288183
sub-33,ses-01,verum,3,R_V6_ROI,3.593743166618776,-4.46373,-0.9916456040003127
sub-33,ses-01,verum,4,R_V2_ROI,2.5485377474085325,-4.01526,-0.8732109625623147
sub-33,ses-01,verum,5,R_V3_ROI,2.842319879278908,-3.78511,-0.8124315732454035
sub-33,ses-01,verum,6,R_V4_ROI,3.004654080290482,-4.05539,-0.8838087331175511
sub-33,ses-01,verum,7,R_V8_ROI,3.409331731614308,-4.28174,-0.9435845956936227
sub-33,ses-01,verum,8,R_4_ROI,2.614289642698145,-5.06423,-1.1502292376514325
sub-33,ses-01,verum,9,R_3b_ROI,3.094318652908746,-5.05489,-1.147762674556842
sub-33,ses-01,verum,10,R_FEF_ROI,3.1211925662203712,-2.28772,-0.41699186101750957
sub-33,ses-01,verum,11,R_PEF_ROI,2.7198903873895377,-1.72122,-0.2673871508370608
sub-33,ses-01,verum,12,R_55b_ROI,2.909719183041448,-0.452943,0.06754702923977729
sub-33,ses-01,verum,13,R_V3A_ROI,3.1601204579703763,-4.45055,-0.9881649507255054
sub-33,ses-01,verum,14,R_RSC_ROI,3.0076814447030182,2.29506,0.7932561067155113
sub-33,ses-01,verum,15,R_POS2_ROI,3.161734906398315,2.89452,0.9515650909428224
sub-33,ses-01,verum,16,R_V7_ROI,2.2054162157742287,-4.41102,-0.9777256317609279
sub-33,ses-01,verum,18,R_V3B_ROI,3.104431222584921,-4.20064,-0.9221672223562275
sub-33,ses-01,verum,21,R_MT_ROI,3.17301543741748,-4.00105,-0.8694583007235431
sub-33,ses-01,verum,22,R_A1_ROI,3.121366917319522,-3.74973,-0.8030882111162169
sub-33,ses-01,verum,23,R_PSL_ROI,2.516818459757195,-1.35183,-0.1698364290479066
sub-33,ses-01,verum,24,R_SFL_ROI,2.84358262417997,3.2639,1.0491131718721323
sub-33,ses-01,verum,25,R_PCV_ROI,2.764134338733757,-0.854062,-0.03838287674940429
sub-33,ses-01,verum,26,R_STV_ROI,2.939413599304349,-0.864429,-0.04112065615000573
sub-33,ses-01,verum,27,R_7Pm_ROI,3.5494847585843177,1.9777,0.7094457786963283
sub-33,ses-01,verum,28,R_7m_ROI,3.1147304783443497,5.84617,1.7310544868900795
sub-33,ses-01,verum,29,R_POS1_ROI,2.7308581303268,3.03417,0.9884446986686823
sub-33,ses-01,verum,30,R_v23ab_ROI,3.1691310536004043,5.90524,1.7466540459904487
sub-33,ses-01,verum,31,R_d23ab_ROI,3.013279163774582,5.86333,1.7355862023829243
sub-33,ses-01,verum,32,R_31pv_ROI,2.6933641822032413,6.11841,1.802949255291713
sub-33,ses-01,verum,33,R_5m_ROI,2.3668967125184768,-5.23916,-1.1964257989080358
sub-33,ses-01,verum,34,R_5mv_ROI,2.7957358830893453,-3.92286,-0.8488094176008436
sub-33,ses-01,verum,35,R_23c_ROI,3.308233383326818,-1.66113,-0.2515182240325716
sub-33,ses-01,verum,36,R_5L_ROI,2.291271007450754,-5.0083,-1.1354589085421782
sub-33,ses-01,verum,37,R_24dd_ROI,2.965407068409074,-5.21342,-1.189628225668769
sub-33,ses-01,verum,38,R_24dv_ROI,2.789773766763514,-4.66213,-1.0440402633115238
sub-33,ses-01,verum,39,R_7AL_ROI,2.837862784122433,-4.13469,-0.9047507516829697
sub-33,ses-01,verum,40,R_SCEF_ROI,2.4317252475581004,-2.7008,-0.5260804994664764
sub-33,ses-01,verum,41,R_6ma_ROI,3.3797260782971987,-1.12373,-0.10959841599907985
sub-33,ses-01,verum,42,R_7Am_ROI,3.3162668123673584,-2.25984,-0.4096291437715591
sub-33,ses-01,verum,43,R_7PL_ROI,2.966581962244686,-1.3441,-0.16779504438825105
sub-33,ses-01,verum,44,R_VIP_ROI,3.1613139309156875,-4.08775,-0.8923545555737546
sub-33,ses-01,verum,45,R_1_ROI,2.880651742919317,-5.25274,-1.2000120865766157
sub-33,ses-01,verum,46,R_2_ROI,2.566654102299548,-5.15807,-1.1750110664304851
sub-33,ses-01,verum,47,R_3a_ROI,3.072727228677166,-4.96991,-1.1253206475998525
sub-33,ses-01,verum,48,R_6d_ROI,2.802357160012437,-5.20503,-1.1874125442593886
sub-33,ses-01,verum,49,R_6mp_ROI,2.70309323319231,-4.93261,-1.1154702403805576
sub-33,ses-01,verum,50,R_6v_ROI,3.125839188622453,-4.1906,-0.9195157990725352
sub-33,ses-01,verum,51,R_33pr_ROI,2.468798283062108,0.371024,0.2851451655738527
sub-33,ses-01,verum,52,R_a24pr_ROI,2.921052704124824,-2.34795,-0.43289775985981915
sub-33,ses-01,verum,53,R_a24_ROI,3.2525526013079835,4.6967,1.4274955703655954
sub-33,ses-01,verum,54,R_d32_ROI,2.717331671126473,4.45266,1.3630480267249305
sub-33,ses-01,verum,55,R_p32_ROI,2.6257970119844254,3.82586,1.197518931683262
sub-33,ses-01,verum,58,R_8Av_ROI,2.9543286396749013,5.93318,1.754032608395465
sub-33,ses-01,verum,59,R_8Ad_ROI,3.250361818103515,5.61826,1.670866650178295
sub-33,ses-01,verum,60,R_9m_ROI,2.9644072635411822,6.17955,1.8190954723798554
sub-33,ses-01,verum,61,R_8BL_ROI,2.974668286822721,6.59481,1.9287598182748829
sub-33,ses-01,verum,62,R_9p_ROI,2.9083363395871,6.06785,1.789597067918856
sub-33,ses-01,verum,63,R_10d_ROI,2.702379016624153,6.24994,1.837684484823989
sub-33,ses-01,verum,64,R_8C_ROI,3.0983288663444606,4.88,1.4759025313118905
sub-33,ses-01,verum,65,R_44_ROI,2.4793042332721296,3.46824,1.1030765019308666
sub-33,ses-01,verum,66,R_45_ROI,3.0990882339206443,3.66026,1.1537862926614046
